20231001 182500;1.056510;1.056530;1.056480;1.056500;0
20231001 182600;1.056490;1.056500;1.056410;1.056420;0
20231001 182700;1.056410;1.056410;1.056370;1.056370;0
20231001 182800;1.056450;1.056450;1.056290;1.056310;0
20231001 182900;1.056320;1.056370;1.056310;1.056340;0
20231001 183000;1.056350;1.056390;1.056310;1.056350;0
20231001 183100;1.056340;1.056340;1.056200;1.056260;0
20231001 183200;1.056250;1.056300;1.056210;1.056230;0
20231001 183300;1.056220;1.056300;1.056200;1.056220;0
20231001 183400;1.056220;1.056220;1.056200;1.056200;0
20231001 183500;1.056200;1.056250;1.056200;1.056250;0
20231001 183600;1.056250;1.056270;1.056170;1.056180;0
20231001 183700;1.056170;1.056200;1.056150;1.056150;0
20231001 183800;1.056140;1.056150;1.056110;1.056110;0
20231001 183900;1.056130;1.056140;1.056050;1.056090;0
20231001 184000;1.056100;1.056100;1.056020;1.056020;0
20231001 184100;1.056030;1.056120;1.056030;1.056120;0
20231001 184200;1.056140;1.056160;1.055970;1.055970;0
20231001 184300;1.055950;1.055960;1.055860;1.055860;0
20231001 184400;1.055850;1.055910;1.055830;1.055910;0
20231001 184500;1.055920;1.056000;1.055870;1.055870;0
20231001 184600;1.055900;1.055930;1.055860;1.055920;0
20231001 184700;1.055950;1.056070;1.055940;1.056070;0
20231001 184800;1.056040;1.056040;1.055980;1.055980;0
20231001 184900;1.055980;1.056040;1.055980;1.056040;0
20231001 185000;1.056060;1.056080;1.056050;1.056050;0
20231001 185100;1.056060;1.056130;1.055990;1.055990;0
20231001 185200;1.056000;1.056000;1.055950;1.055950;0
20231001 185300;1.055950;1.055980;1.055920;1.055940;0
20231001 185400;1.055930;1.055950;1.055890;1.055910;0
20231001 185500;1.055910;1.055940;1.055880;1.055890;0
20231001 185600;1.055890;1.055900;1.055800;1.055800;0
20231001 185700;1.055810;1.055920;1.055780;1.055780;0
20231001 185800;1.055780;1.055910;1.055780;1.055910;0
20231001 185900;1.055900;1.055970;1.055850;1.055900;0
20231001 190000;1.055910;1.056000;1.055790;1.055790;0
20231001 190100;1.055800;1.055960;1.055780;1.055910;0
20231001 190200;1.055920;1.056010;1.055780;1.055810;0
20231001 190300;1.055800;1.055850;1.055790;1.055850;0
20231001 190400;1.055840;1.055870;1.055800;1.055860;0
20231001 190500;1.055880;1.056010;1.055880;1.055960;0
20231001 190600;1.055960;1.056030;1.055900;1.055910;0
20231001 190700;1.055920;1.055960;1.055900;1.055960;0
20231001 190800;1.055970;1.055980;1.055950;1.055970;0
20231001 190900;1.055980;1.055990;1.055950;1.055980;0
20231001 191000;1.055960;1.055970;1.055890;1.055930;0
20231001 191100;1.055920;1.055930;1.055830;1.055900;0
20231001 191200;1.055900;1.055970;1.055900;1.055970;0
20231001 191300;1.055980;1.055980;1.055880;1.055910;0
20231001 191400;1.055920;1.055950;1.055900;1.055910;0
20231001 191500;1.055910;1.056010;1.055910;1.056010;0
20231001 191600;1.056020;1.056070;1.056020;1.056070;0
20231001 191700;1.056060;1.056110;1.056060;1.056110;0
20231001 191800;1.056110;1.056120;1.056030;1.056030;0
20231001 191900;1.056040;1.056040;1.055920;1.055930;0
20231001 192000;1.055930;1.055960;1.055930;1.055960;0
20231001 192100;1.055960;1.056040;1.055960;1.056040;0
20231001 192200;1.056040;1.056100;1.056040;1.056070;0
20231001 192300;1.056070;1.056090;1.056070;1.056070;0
20231001 192400;1.056070;1.056090;1.056000;1.056000;0
20231001 192500;1.055990;1.056060;1.055970;1.056060;0
20231001 192600;1.056060;1.056070;1.056060;1.056070;0
20231001 192700;1.056080;1.056110;1.056080;1.056110;0
20231001 192800;1.056120;1.056120;1.056110;1.056110;0
20231001 192900;1.056110;1.056150;1.056060;1.056100;0
20231001 193000;1.056100;1.056130;1.056100;1.056100;0
20231001 193100;1.056100;1.056140;1.055890;1.055890;0
20231001 193200;1.055890;1.055960;1.055820;1.055960;0
20231001 193300;1.055950;1.055950;1.055850;1.055870;0
20231001 193400;1.055860;1.055920;1.055860;1.055910;0
20231001 193500;1.055950;1.056060;1.055950;1.056050;0
20231001 193600;1.056060;1.056110;1.056050;1.056110;0
20231001 193700;1.056110;1.056130;1.056100;1.056110;0
20231001 193800;1.056130;1.056140;1.056110;1.056130;0
20231001 193900;1.056120;1.056150;1.056110;1.056110;0
20231001 194000;1.056110;1.056150;1.056100;1.056150;0
20231001 194100;1.056150;1.056190;1.056130;1.056140;0
20231001 194200;1.056120;1.056220;1.056120;1.056180;0
20231001 194300;1.056190;1.056330;1.056180;1.056310;0
20231001 194400;1.056320;1.056320;1.056220;1.056270;0
20231001 194500;1.056260;1.056320;1.056260;1.056280;0
20231001 194600;1.056260;1.056320;1.056250;1.056290;0
20231001 194700;1.056320;1.056320;1.056250;1.056270;0
20231001 194800;1.056280;1.056280;1.056240;1.056240;0
20231001 194900;1.056260;1.056290;1.056240;1.056260;0
20231001 195000;1.056260;1.056300;1.056240;1.056260;0
20231001 195100;1.056260;1.056290;1.056260;1.056270;0
20231001 195200;1.056280;1.056290;1.056240;1.056260;0
20231001 195300;1.056290;1.056290;1.056260;1.056280;0
20231001 195400;1.056270;1.056290;1.056240;1.056260;0
20231001 195500;1.056260;1.056320;1.056250;1.056310;0
20231001 195600;1.056320;1.056450;1.056310;1.056390;0
20231001 195700;1.056400;1.056450;1.056360;1.056360;0
20231001 195800;1.056360;1.056470;1.056360;1.056370;0
20231001 195900;1.056360;1.056400;1.056290;1.056400;0
20231001 200000;1.056410;1.056450;1.056300;1.056300;0
20231001 200100;1.056310;1.056360;1.056240;1.056260;0
20231001 200200;1.056250;1.056320;1.056250;1.056320;0
20231001 200300;1.056300;1.056360;1.056300;1.056360;0
20231001 200400;1.056380;1.056380;1.056230;1.056300;0
20231001 200500;1.056280;1.056370;1.056230;1.056370;0
20231001 200600;1.056380;1.056470;1.056380;1.056380;0
20231001 200700;1.056380;1.056430;1.056360;1.056380;0
20231001 200800;1.056370;1.056430;1.056350;1.056400;0
20231001 200900;1.056380;1.056440;1.056300;1.056420;0
20231001 201000;1.056420;1.056550;1.056410;1.056520;0
20231001 201100;1.056510;1.056690;1.056460;1.056600;0
20231001 201200;1.056590;1.056620;1.056550;1.056550;0
20231001 201300;1.056550;1.056630;1.056540;1.056570;0
20231001 201400;1.056560;1.056600;1.056400;1.056450;0
20231001 201500;1.056440;1.056460;1.056350;1.056370;0
20231001 201600;1.056350;1.056370;1.056280;1.056350;0
20231001 201700;1.056380;1.056560;1.056380;1.056560;0
20231001 201800;1.056560;1.056560;1.056460;1.056460;0
20231001 201900;1.056470;1.056720;1.056470;1.056720;0
20231001 202000;1.056750;1.056760;1.056610;1.056650;0
20231001 202100;1.056660;1.056760;1.056620;1.056620;0
20231001 202200;1.056590;1.056660;1.056570;1.056660;0
20231001 202300;1.056630;1.056690;1.056610;1.056660;0
20231001 202400;1.056640;1.056640;1.056610;1.056620;0
20231001 202500;1.056610;1.056610;1.056480;1.056510;0
20231001 202600;1.056520;1.056590;1.056520;1.056570;0
20231001 202700;1.056580;1.056670;1.056580;1.056630;0
20231001 202800;1.056620;1.056680;1.056610;1.056660;0
20231001 202900;1.056660;1.056660;1.056610;1.056620;0
20231001 203000;1.056650;1.056670;1.056630;1.056660;0
20231001 203100;1.056670;1.056750;1.056670;1.056690;0
20231001 203200;1.056690;1.056820;1.056680;1.056820;0
20231001 203300;1.056810;1.056820;1.056680;1.056680;0
20231001 203400;1.056660;1.056660;1.056570;1.056570;0
20231001 203500;1.056560;1.056570;1.056510;1.056520;0
20231001 203600;1.056520;1.056560;1.056450;1.056470;0
20231001 203700;1.056460;1.056520;1.056420;1.056480;0
20231001 203800;1.056470;1.056590;1.056430;1.056570;0
20231001 203900;1.056570;1.056570;1.056480;1.056510;0
20231001 204000;1.056520;1.056580;1.056500;1.056510;0
20231001 204100;1.056510;1.056530;1.056360;1.056390;0
20231001 204200;1.056390;1.056410;1.056330;1.056410;0
20231001 204300;1.056400;1.056530;1.056400;1.056530;0
20231001 204400;1.056530;1.056580;1.056530;1.056560;0
20231001 204500;1.056570;1.056590;1.056460;1.056480;0
20231001 204600;1.056500;1.056530;1.056430;1.056470;0
20231001 204700;1.056480;1.056510;1.056480;1.056480;0
20231001 204800;1.056460;1.056520;1.056460;1.056480;0
20231001 204900;1.056480;1.056520;1.056440;1.056450;0
20231001 205000;1.056450;1.056450;1.056390;1.056420;0
20231001 205100;1.056420;1.056470;1.056380;1.056410;0
20231001 205200;1.056410;1.056420;1.056360;1.056380;0
20231001 205300;1.056380;1.056410;1.056330;1.056330;0
20231001 205400;1.056330;1.056560;1.056310;1.056550;0
20231001 205500;1.056550;1.056590;1.056310;1.056380;0
20231001 205600;1.056400;1.056470;1.056380;1.056470;0
20231001 205700;1.056490;1.056490;1.056450;1.056470;0
20231001 205800;1.056460;1.056510;1.056410;1.056490;0
20231001 205900;1.056480;1.056480;1.056400;1.056410;0
20231001 210000;1.056410;1.056440;1.056400;1.056410;0
20231001 210100;1.056420;1.056580;1.056420;1.056560;0
20231001 210200;1.056560;1.056580;1.056540;1.056560;0
20231001 210300;1.056550;1.056550;1.056480;1.056520;0
20231001 210400;1.056550;1.056720;1.056550;1.056710;0
20231001 210500;1.056720;1.056720;1.056580;1.056580;0
20231001 210600;1.056590;1.056640;1.056550;1.056640;0
20231001 210700;1.056650;1.056780;1.056650;1.056750;0
20231001 210800;1.056760;1.056760;1.056680;1.056730;0
20231001 210900;1.056720;1.056770;1.056690;1.056720;0
20231001 211000;1.056720;1.056760;1.056710;1.056710;0
20231001 211100;1.056720;1.056810;1.056720;1.056800;0
20231001 211200;1.056790;1.056810;1.056700;1.056700;0
20231001 211300;1.056690;1.056700;1.056620;1.056630;0
20231001 211400;1.056630;1.056630;1.056550;1.056610;0
20231001 211500;1.056600;1.056600;1.056460;1.056480;0
20231001 211600;1.056520;1.056620;1.056520;1.056620;0
20231001 211700;1.056630;1.056650;1.056610;1.056610;0
20231001 211800;1.056620;1.056630;1.056620;1.056620;0
20231001 211900;1.056620;1.056670;1.056620;1.056670;0
20231001 212000;1.056650;1.056720;1.056650;1.056660;0
20231001 212100;1.056700;1.056720;1.056670;1.056700;0
20231001 212200;1.056730;1.056730;1.056620;1.056640;0
20231001 212300;1.056630;1.056630;1.056540;1.056610;0
20231001 212400;1.056620;1.056720;1.056620;1.056720;0
20231001 212500;1.056700;1.056770;1.056700;1.056770;0
20231001 212600;1.056790;1.056860;1.056790;1.056820;0
20231001 212700;1.056820;1.056850;1.056800;1.056840;0
20231001 212800;1.056830;1.056830;1.056700;1.056770;0
20231001 212900;1.056770;1.056770;1.056740;1.056750;0
20231001 213000;1.056760;1.056770;1.056710;1.056710;0
20231001 213100;1.056720;1.056800;1.056710;1.056770;0
20231001 213200;1.056790;1.056790;1.056730;1.056730;0
20231001 213300;1.056720;1.056720;1.056660;1.056720;0
20231001 213400;1.056720;1.056780;1.056710;1.056720;0
20231001 213500;1.056710;1.056750;1.056700;1.056750;0
20231001 213600;1.056740;1.056760;1.056710;1.056750;0
20231001 213700;1.056760;1.056840;1.056760;1.056830;0
20231001 213800;1.056830;1.056830;1.056800;1.056810;0
20231001 213900;1.056810;1.056860;1.056810;1.056820;0
20231001 214000;1.056820;1.056920;1.056820;1.056880;0
20231001 214100;1.056880;1.056920;1.056850;1.056920;0
20231001 214200;1.056920;1.056970;1.056920;1.056970;0
20231001 214300;1.056950;1.057010;1.056930;1.057010;0
20231001 214400;1.057020;1.057030;1.056920;1.056920;0
20231001 214500;1.056950;1.056970;1.056920;1.056920;0
20231001 214600;1.056910;1.056910;1.056850;1.056860;0
20231001 214700;1.056870;1.056900;1.056830;1.056830;0
20231001 214800;1.056840;1.056850;1.056780;1.056800;0
20231001 214900;1.056790;1.056850;1.056790;1.056850;0
20231001 215000;1.056850;1.056870;1.056820;1.056820;0
20231001 215100;1.056830;1.056870;1.056830;1.056850;0
20231001 215200;1.056860;1.056920;1.056860;1.056920;0
20231001 215300;1.056920;1.056920;1.056800;1.056800;0
20231001 215400;1.056800;1.056820;1.056800;1.056810;0
20231001 215500;1.056820;1.056820;1.056790;1.056820;0
20231001 215600;1.056830;1.056840;1.056810;1.056830;0
20231001 215700;1.056830;1.056830;1.056800;1.056800;0
20231001 215800;1.056800;1.056820;1.056800;1.056810;0
20231001 215900;1.056800;1.056810;1.056780;1.056780;0
20231001 220000;1.056780;1.056910;1.056780;1.056910;0
20231001 220100;1.056920;1.056930;1.056920;1.056930;0
20231001 220200;1.056900;1.056980;1.056880;1.056970;0
20231001 220300;1.056970;1.056990;1.056960;1.056980;0
20231001 220400;1.057000;1.057020;1.057000;1.057020;0
20231001 220500;1.057010;1.057030;1.056970;1.056970;0
20231001 220600;1.057010;1.057010;1.056970;1.056970;0
20231001 220700;1.056960;1.057010;1.056930;1.057010;0
20231001 220800;1.057000;1.057000;1.056930;1.056970;0
20231001 220900;1.056970;1.056980;1.056900;1.056910;0
20231001 221000;1.056910;1.056920;1.056860;1.056860;0
20231001 221100;1.056870;1.056900;1.056800;1.056800;0
20231001 221200;1.056800;1.056820;1.056800;1.056820;0
20231001 221300;1.056810;1.056810;1.056800;1.056800;0
20231001 221400;1.056810;1.056820;1.056790;1.056810;0
20231001 221500;1.056820;1.056820;1.056800;1.056810;0
20231001 221600;1.056830;1.056830;1.056820;1.056820;0
20231001 221700;1.056860;1.056880;1.056860;1.056870;0
20231001 221800;1.056880;1.056920;1.056870;1.056920;0
20231001 221900;1.056920;1.056920;1.056920;1.056920;0
20231001 222000;1.056930;1.056930;1.056920;1.056920;0
20231001 222100;1.056920;1.056920;1.056890;1.056890;0
20231001 222200;1.056890;1.056890;1.056870;1.056870;0
20231001 222300;1.056870;1.056880;1.056820;1.056820;0
20231001 222400;1.056810;1.056820;1.056780;1.056810;0
20231001 222500;1.056810;1.056890;1.056800;1.056870;0
20231001 222600;1.056860;1.056860;1.056810;1.056810;0
20231001 222700;1.056820;1.056840;1.056790;1.056790;0
20231001 222800;1.056790;1.056820;1.056790;1.056810;0
20231001 222900;1.056820;1.056830;1.056790;1.056810;0
20231001 223000;1.056820;1.056860;1.056800;1.056820;0
20231001 223100;1.056830;1.056870;1.056800;1.056860;0
20231001 223200;1.056870;1.056920;1.056860;1.056880;0
20231001 223300;1.056880;1.057060;1.056880;1.057060;0
20231001 223400;1.057050;1.057050;1.057010;1.057010;0
20231001 223500;1.057000;1.057020;1.056970;1.056980;0
20231001 223600;1.056980;1.057010;1.056980;1.057010;0
20231001 223700;1.057010;1.057070;1.056990;1.057040;0
20231001 223800;1.057020;1.057040;1.057000;1.057030;0
20231001 223900;1.057030;1.057030;1.057020;1.057020;0
20231001 224000;1.057030;1.057050;1.056950;1.056960;0
20231001 224100;1.056950;1.056960;1.056940;1.056940;0
20231001 224200;1.056950;1.057010;1.056940;1.056990;0
20231001 224300;1.056980;1.057000;1.056950;1.056960;0
20231001 224400;1.056960;1.056970;1.056950;1.056950;0
20231001 224500;1.056950;1.056980;1.056950;1.056960;0
20231001 224600;1.056950;1.056950;1.056890;1.056910;0
20231001 224700;1.056920;1.056930;1.056900;1.056910;0
20231001 224800;1.056910;1.056940;1.056900;1.056910;0
20231001 224900;1.056920;1.056940;1.056900;1.056910;0
20231001 225000;1.056910;1.056910;1.056900;1.056910;0
20231001 225100;1.056900;1.056920;1.056880;1.056910;0
20231001 225200;1.056900;1.056920;1.056880;1.056890;0
20231001 225300;1.056890;1.056920;1.056880;1.056910;0
20231001 225400;1.056900;1.056900;1.056780;1.056800;0
20231001 225500;1.056800;1.056820;1.056790;1.056790;0
20231001 225600;1.056800;1.056830;1.056790;1.056790;0
20231001 225700;1.056800;1.056810;1.056780;1.056780;0
20231001 225800;1.056780;1.056800;1.056780;1.056780;0
20231001 225900;1.056790;1.056810;1.056780;1.056800;0
20231001 230000;1.056790;1.056800;1.056780;1.056780;0
20231001 230100;1.056780;1.056840;1.056780;1.056820;0
20231001 230200;1.056820;1.056820;1.056780;1.056820;0
20231001 230300;1.056820;1.056880;1.056810;1.056820;0
20231001 230400;1.056820;1.056820;1.056790;1.056790;0
20231001 230500;1.056790;1.056830;1.056790;1.056820;0
20231001 230600;1.056840;1.056870;1.056830;1.056850;0
20231001 230700;1.056850;1.056850;1.056810;1.056820;0
20231001 230800;1.056830;1.056860;1.056800;1.056820;0
20231001 230900;1.056820;1.056820;1.056810;1.056810;0
20231001 231000;1.056810;1.056850;1.056800;1.056800;0
20231001 231100;1.056820;1.056830;1.056800;1.056800;0
20231001 231200;1.056790;1.056820;1.056790;1.056810;0
20231001 231300;1.056820;1.056860;1.056820;1.056860;0
20231001 231400;1.056840;1.056880;1.056830;1.056870;0
20231001 231500;1.056860;1.056860;1.056820;1.056860;0
20231001 231600;1.056840;1.056840;1.056820;1.056820;0
20231001 231700;1.056830;1.056850;1.056820;1.056840;0
20231001 231800;1.056860;1.056920;1.056860;1.056910;0
20231001 231900;1.056900;1.056900;1.056870;1.056880;0
20231001 232000;1.056900;1.056920;1.056870;1.056870;0
20231001 232100;1.056870;1.056870;1.056860;1.056860;0
20231001 232200;1.056860;1.056870;1.056850;1.056850;0
20231001 232300;1.056840;1.056850;1.056840;1.056840;0
20231001 232400;1.056850;1.056860;1.056850;1.056850;0
20231001 232500;1.056850;1.056860;1.056810;1.056810;0
20231001 232600;1.056820;1.056830;1.056810;1.056810;0
20231001 232700;1.056820;1.056830;1.056810;1.056810;0
20231001 232800;1.056810;1.056850;1.056800;1.056840;0
20231001 232900;1.056830;1.056830;1.056820;1.056820;0
20231001 233000;1.056830;1.056840;1.056790;1.056810;0
20231001 233100;1.056800;1.056820;1.056800;1.056810;0
20231001 233200;1.056820;1.056830;1.056810;1.056830;0
20231001 233300;1.056850;1.056970;1.056850;1.056910;0
20231001 233400;1.056920;1.056920;1.056900;1.056910;0
20231001 233500;1.056920;1.056920;1.056910;1.056910;0
20231001 233600;1.056920;1.056950;1.056910;1.056930;0
20231001 233700;1.056930;1.056960;1.056900;1.056920;0
20231001 233800;1.056910;1.056960;1.056910;1.056960;0
20231001 233900;1.056980;1.057000;1.056960;1.056970;0
20231001 234000;1.056970;1.057020;1.056970;1.057010;0
20231001 234100;1.057020;1.057020;1.056900;1.056950;0
20231001 234200;1.056970;1.056970;1.056930;1.056970;0
20231001 234300;1.056970;1.056970;1.056920;1.056920;0
20231001 234400;1.056920;1.056920;1.056920;1.056920;0
20231001 234500;1.056910;1.056910;1.056870;1.056910;0
20231001 234600;1.056900;1.056910;1.056850;1.056890;0
20231001 234700;1.056890;1.056960;1.056890;1.056960;0
20231001 234800;1.056950;1.056960;1.056870;1.056880;0
20231001 234900;1.056880;1.056880;1.056860;1.056860;0
20231001 235000;1.056870;1.056910;1.056870;1.056900;0
20231001 235100;1.056910;1.056920;1.056860;1.056860;0
20231001 235200;1.056860;1.056890;1.056860;1.056870;0
20231001 235300;1.056870;1.056870;1.056860;1.056860;0
20231001 235400;1.056860;1.056860;1.056840;1.056860;0
20231001 235500;1.056860;1.056860;1.056850;1.056860;0
20231001 235600;1.056850;1.056860;1.056790;1.056800;0
20231001 235700;1.056810;1.056820;1.056780;1.056820;0
20231001 235800;1.056820;1.056920;1.056810;1.056920;0
20231001 235900;1.056930;1.056980;1.056920;1.056980;0
20231002 000000;1.056970;1.056970;1.056930;1.056930;0
20231002 000100;1.056950;1.056950;1.056930;1.056950;0
20231002 000200;1.056970;1.056980;1.056940;1.056940;0
20231002 000300;1.056930;1.056980;1.056900;1.056980;0
20231002 000400;1.056990;1.057020;1.056990;1.057020;0
20231002 000500;1.057020;1.057030;1.057020;1.057020;0
20231002 000600;1.057030;1.057090;1.057020;1.057090;0
20231002 000700;1.057080;1.057110;1.057080;1.057080;0
20231002 000800;1.057070;1.057070;1.057050;1.057060;0
20231002 000900;1.057060;1.057060;1.057020;1.057020;0
20231002 001000;1.057010;1.057030;1.057000;1.057030;0
20231002 001100;1.057020;1.057030;1.056980;1.057020;0
20231002 001200;1.057030;1.057060;1.057020;1.057050;0
20231002 001300;1.057050;1.057060;1.057030;1.057040;0
20231002 001400;1.057040;1.057110;1.057040;1.057090;0
20231002 001500;1.057080;1.057080;1.057000;1.057000;0
20231002 001600;1.057000;1.057000;1.056920;1.056990;0
20231002 001700;1.056990;1.057010;1.056980;1.057000;0
20231002 001800;1.057000;1.057020;1.056990;1.056990;0
20231002 001900;1.056970;1.056970;1.056970;1.056970;0
20231002 002000;1.056960;1.056980;1.056960;1.056960;0
20231002 002100;1.056970;1.056970;1.056960;1.056970;0
20231002 002200;1.056970;1.056980;1.056960;1.056980;0
20231002 002300;1.056990;1.057030;1.056980;1.057020;0
20231002 002400;1.057020;1.057060;1.057020;1.057030;0
20231002 002500;1.057030;1.057030;1.056960;1.056960;0
20231002 002600;1.056950;1.056990;1.056950;1.056980;0
20231002 002700;1.056990;1.057010;1.056990;1.057010;0
20231002 002800;1.057010;1.057020;1.057010;1.057020;0
20231002 002900;1.057010;1.057010;1.056980;1.057010;0
20231002 003000;1.057000;1.057000;1.056960;1.056970;0
20231002 003100;1.056970;1.056970;1.056940;1.056960;0
20231002 003200;1.056950;1.056960;1.056950;1.056960;0
20231002 003300;1.056950;1.056970;1.056920;1.056970;0
20231002 003400;1.056960;1.056960;1.056840;1.056900;0
20231002 003500;1.056910;1.056980;1.056910;1.056970;0
20231002 003600;1.056970;1.056970;1.056910;1.056920;0
20231002 003700;1.056910;1.056920;1.056900;1.056910;0
20231002 003800;1.056910;1.056910;1.056860;1.056860;0
20231002 003900;1.056860;1.056880;1.056860;1.056870;0
20231002 004000;1.056850;1.056850;1.056790;1.056810;0
20231002 004100;1.056830;1.056870;1.056830;1.056860;0
20231002 004200;1.056850;1.056920;1.056850;1.056910;0
20231002 004300;1.056920;1.056920;1.056860;1.056870;0
20231002 004400;1.056900;1.056920;1.056870;1.056920;0
20231002 004500;1.056920;1.057010;1.056920;1.057000;0
20231002 004600;1.057000;1.057020;1.057000;1.057000;0
20231002 004700;1.057000;1.057010;1.056980;1.056980;0
20231002 004800;1.056990;1.057010;1.056980;1.057000;0
20231002 004900;1.057000;1.057020;1.056970;1.056970;0
20231002 005000;1.056970;1.056970;1.056970;1.056970;0
20231002 005100;1.056970;1.056970;1.056830;1.056850;0
20231002 005200;1.056840;1.056840;1.056810;1.056830;0
20231002 005300;1.056820;1.056850;1.056820;1.056830;0
20231002 005400;1.056830;1.056910;1.056830;1.056900;0
20231002 005500;1.056910;1.056910;1.056860;1.056860;0
20231002 005600;1.056860;1.056920;1.056860;1.056920;0
20231002 005700;1.056940;1.056940;1.056900;1.056920;0
20231002 005800;1.056930;1.056960;1.056900;1.056920;0
20231002 005900;1.056910;1.056920;1.056860;1.056860;0
20231002 010000;1.056870;1.056870;1.056780;1.056780;0
20231002 010100;1.056790;1.056920;1.056780;1.056920;0
20231002 010200;1.056900;1.056920;1.056900;1.056920;0
20231002 010300;1.056900;1.056900;1.056870;1.056880;0
20231002 010400;1.056910;1.056930;1.056910;1.056920;0
