20231101 054000;1.054970;1.055070;1.054970;1.054970;0
20231101 054100;1.054980;1.055030;1.054930;1.054960;0
20231101 054200;1.054960;1.055070;1.054960;1.055070;0
20231101 054300;1.055060;1.055160;1.055030;1.055150;0
20231101 054400;1.055130;1.055220;1.055130;1.055180;0
20231101 054500;1.055200;1.055340;1.055170;1.055340;0
20231101 054600;1.055330;1.055370;1.055220;1.055250;0
20231101 054700;1.055240;1.055320;1.055220;1.055280;0
20231101 054800;1.055300;1.055300;1.055140;1.055150;0
20231101 054900;1.055170;1.055180;1.055100;1.055170;0
20231101 055000;1.055180;1.055180;1.055130;1.055130;0
20231101 055100;1.055120;1.055130;1.055040;1.055130;0
20231101 055200;1.055130;1.055180;1.055110;1.055170;0
20231101 055300;1.055180;1.055230;1.055070;1.055090;0
20231101 055400;1.055070;1.055130;1.055060;1.055130;0
20231101 055500;1.055130;1.055130;1.055050;1.055050;0
20231101 055600;1.055050;1.055050;1.054900;1.054910;0
20231101 055700;1.054900;1.054910;1.054770;1.054810;0
20231101 055800;1.054820;1.054870;1.054760;1.054770;0
20231101 055900;1.054760;1.054830;1.054760;1.054810;0
20231101 060000;1.054820;1.054950;1.054810;1.054860;0
20231101 060100;1.054850;1.054970;1.054800;1.054890;0
20231101 060200;1.054900;1.055020;1.054890;1.055010;0
20231101 060300;1.055060;1.055060;1.054870;1.054920;0
20231101 060400;1.054930;1.055010;1.054910;1.055010;0
20231101 060500;1.055030;1.055050;1.055010;1.055010;0
20231101 060600;1.055020;1.055040;1.054910;1.054930;0
20231101 060700;1.054910;1.054930;1.054820;1.054890;0
20231101 060800;1.054890;1.054920;1.054870;1.054890;0
20231101 060900;1.054910;1.054960;1.054860;1.054930;0
20231101 061000;1.054920;1.054930;1.054760;1.054800;0
20231101 061100;1.054790;1.054840;1.054780;1.054810;0
20231101 061200;1.054820;1.054870;1.054770;1.054860;0
20231101 061300;1.054870;1.054880;1.054790;1.054790;0
20231101 061400;1.054790;1.054820;1.054760;1.054780;0
20231101 061500;1.054780;1.054830;1.054720;1.054730;0
20231101 061600;1.054750;1.054760;1.054440;1.054440;0
20231101 061700;1.054450;1.054450;1.054110;1.054130;0
20231101 061800;1.054090;1.054330;1.054080;1.054320;0
20231101 061900;1.054330;1.054350;1.054270;1.054320;0
20231101 062000;1.054350;1.054350;1.054210;1.054270;0
20231101 062100;1.054270;1.054330;1.054160;1.054280;0
20231101 062200;1.054270;1.054320;1.054250;1.054310;0
20231101 062300;1.054310;1.054380;1.054170;1.054380;0
20231101 062400;1.054390;1.054500;1.054390;1.054430;0
20231101 062500;1.054420;1.054590;1.054410;1.054490;0
20231101 062600;1.054500;1.054640;1.054490;1.054510;0
20231101 062700;1.054530;1.054570;1.054500;1.054530;0
20231101 062800;1.054540;1.054540;1.054320;1.054320;0
20231101 062900;1.054330;1.054330;1.054200;1.054220;0
20231101 063000;1.054210;1.054280;1.054180;1.054220;0
20231101 063100;1.054210;1.054210;1.054180;1.054190;0
20231101 063200;1.054200;1.054380;1.054190;1.054330;0
20231101 063300;1.054330;1.054380;1.054320;1.054330;0
20231101 063400;1.054340;1.054480;1.054320;1.054480;0
20231101 063500;1.054490;1.054580;1.054490;1.054530;0
20231101 063600;1.054530;1.054540;1.054390;1.054390;0
